fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 S2*2009-07-01*2009-12-31*Muy elevado*0.0*0.38**4427094.42*7122**52858000*false*11.9396***0.88*0.05*3.48*28.72*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 T3*2009-07-01*2009-09-30*Muy elevado*0.11*0.35**3747660.93*5839**43239000*false*11.5376***0.44*0.03****False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 S1*2009-01-01*2009-06-30*Muy elevado*0.05*2.16**3643313.37*5825*0.0*34386000*false*9.44***0.87*0.05*21.56*28.52*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 S2*2010-07-01*2010-12-31*Muy elevado*0.35*0.62**3943628.19*7060**45485000*false*11.5339***0.88*0.05*1.74*23.85*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 T3*2010-07-01*2010-09-30*Muy elevado*0.22*0.48**3825919.6*7385**43374000*false*11.3368***0.44*0.03*8.02*24.55*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 S1*2010-01-01*2010-06-30*Muy elevado*0.05*0.34**4048912.93*7522**42494000*false*10.4952***0.87*0.05*-11.21*24.58*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 T1*2010-01-01*2010-03-31*Muy elevado*0.0*0.32**4490144.71*7659**53077000*false*11.8207***0.43*0.02*-1.0*22.35*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 S2*2011-07-01*2011-12-31*Muy elevado*0.24*1.21**4989583.95*6544**46482000*false*9.3159*0.88*0.0*0.88*0.05*6.01*31.81*0.48*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 T3*2011-07-01*2011-09-30*Muy elevado*0.07*1.04**5996760.45*6879**52700000*false*8.788***0.44*0.03*-25.75*26.89*0.51*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 S1*2011-01-01*2011-06-30*Muy elevado*0.0*0.86**5070005.06*7148**60006000*false*11.8355***0.87*0.05*-1.45*18.18*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 T1*2011-01-01*2011-03-31*Muy elevado*0.0*0.65**4878024.28*7157**58586000*false*12.0101***0.43*0.02*4.13*23.74*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 T3*2012-07-01*2012-09-30*Muy elevado*0.7*0.26**4162594.0*6133**41094000*false*9.8722*0.44*0.0*0.44*0.03*7.83*26.6*0.56*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 S1*2012-01-01*2012-06-30*Muy elevado*1.1*0.41**3372771.57*5431**30878000*false*9.1552*0.87*0.0*0.87*0.05*-8.73*33.28*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 T1*2012-01-01*2012-03-31*Muy elevado*0.32*0.43**4391530.91*6173**44049000*false*10.0304*0.44*0.0*0.44*0.02*7.67*32.08*0.46*False
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**2493842.03*493*[]*39517000*false*15.8457*0.31*0.0*0.31*0.02*5.96*16.69*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**5120192.93*7*[]*81783000*false*15.9726*0.2*0.0*0.2*0.02*6.07*16.69*0.22*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**4234881.03*20149*[]*66836000*false*15.7822*0.37*0.0*0.37*0.02*5.89*16.69*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**49724.67*22*[]*796000*false*16.0102*0.37*0.0*0.37*0.02*5.89*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.68</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>]"*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**0.0*0*[]*0*false*16.0583*0.0*0.0*0.0*0.0*5.96*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.68</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12017_V-63584478_da"" decimals=""2"" unitref=""pure"">16.69</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**5009941.93*6208*[]*61890000*false*12.3534*0.88*0.0*0.88*0.05*-18.54*14.17*0.48*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**2058622.91*202*[]*25882000*false*12.5727*0.63*0.0*0.63*0.05*-18.43*14.17*0.35*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**384005.25*3*[]*4905000*false*12.774*0.4*0.0*0.4*0.05*-18.34*14.17*0.24*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**11720421.86*12689*[]*147346000*false*12.5718*0.35*0.0*0.35*0.05*-18.32*14.17*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**140315.39*66*[]*1775000*false*12.648*0.76*0.0*0.76*0.05*-18.48*14.17*0.42*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2018 S2*2018-07-01*2018-12-31*6, en una escala del 1 al 7*4.19*0.22**68446.65*2*[]*872000*false*12.7417*0.63*0.0*0.63*0.05*-18.43*14.17*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**5289940.0*6426*[]*80217000*false*15.164*0.44*0.0*0.44*0.03*-0.72*11.17*0.51*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**2290431.52*222*[]*35304000*false*15.4138*0.32*0.0*0.32*0.03*-0.6*11.17*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**384005.25*3*[]*6007000*false*15.643*0.2*0.0*0.2*0.03*-0.48*11.17*0.28*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**13900564.57*13260*[]*213949000*false*15.3914*0.18*0.0*0.18*0.03*-0.46*11.17*0.24*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**139635.33*66*[]*2167000*false*15.5159*0.38*0.0*0.38*0.03*-0.66*11.17*0.45*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2018 T3*2018-07-01*2018-09-30*6, en una escala del 1 al 7*0.0*0.82**68446.65*2*[]*1069000*false*15.621*0.31*0.0*0.31*0.02*-0.6*11.17*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**5447347.36*6541*[]*83203000*false*15.2741*0.87*0.0*0.87*0.05*-1.38*11.23*0.49*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**2361775.98*229*[]*36622000*false*15.5061*0.62*0.0*0.62*0.05*-1.26*11.23*0.36*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**384005.25*3*[]*6036000*false*15.7189*0.4*0.0*0.4*0.05*-1.15*11.23*0.25*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**17544579.26*19379*[]*271277000*false*15.4622*0.35*0.0*0.35*0.05*-1.12*11.23*0.22*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**134752.74*65*[]*2105000*false*15.6187*0.74*0.0*0.74*0.05*-1.32*11.23*0.42*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2018 S1*2018-01-01*2018-06-30*6, en una escala del 1 al 7*1.78*-0.95**30110.59*1*[]*473000*false*15.7146*0.62*0.0*0.62*0.05*-1.26*11.23*0.36*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**5705415.13*6702*[]*88364000*false*15.4877*0.43*0.0*0.43*0.02*-5.47*11.29*0.46*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**2407107.32*240*[]*37800000*false*15.7036*0.31*0.0*0.31*0.02*-5.36*11.29*0.33*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**308447.89*2*[]*4905000*false*15.9011*0.2*0.0*0.2*0.02*-5.25*11.29*0.22*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**21203634.1*20469*[]*331572000*false*15.6375*0.17*0.0*0.17*0.02*-5.23*11.29*0.2*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**118039.32*59*[]*1868000*false*15.8273*0.37*0.0*0.37*0.02*-5.42*11.29*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2018 T1*2018-01-01*2018-03-31*6, en una escala del 1 al 7*1.88*-0.34**30110.59*1*[]*479000*false*15.9147*0.31*0.0*0.31*0.02*-5.36*11.29*0.33*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**3868222.92*5464*[]*58079000*false*15.0144*0.88*0.0*0.88*0.05*4.52*12.0*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**1290772.95*126*[]*19823000*false*15.3576*0.63*0.0*0.63*0.05*4.65*12.0*0.35*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**380638.48*3*[]*5966000*false*15.6741*0.4*0.0*0.4*0.05*4.77*12.0*0.24*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**6212435.28*9617*[]*95928000*false*15.4413*0.35*0.0*0.35*0.05*4.79*12.0*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**126688.57*59*[]*1952000*false*15.411*0.76*0.0*0.76*0.05*4.58*12.0*0.41*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2019 S2*2019-07-01*2019-12-31*6, en una escala del 1 al 7*3.22*-0.14**30110.59*1*[]*469000*false*15.5641*0.64*0.0*0.64*0.05*4.65*12.0*0.28*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**4280896.93*5672*[]*61498000*false*14.3657*0.44*0.0*0.44*0.03*1.36*14.37*0.52*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**1393011.0*138*[]*20443000*false*14.6755*0.32*0.0*0.32*0.03*1.49*14.37*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**317052.29*2*[]*4743000*false*14.9609*0.2*0.0*0.2*0.03*1.61*14.37*0.28*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**6623079.3*10345*[]*97591000*false*14.7351*0.18*0.0*0.18*0.03*1.63*14.37*0.25*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**131970.05*63*[]*1945000*false*14.7358*0.38*0.0*0.38*0.03*1.43*14.37*0.45*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2019 T3*2019-07-01*2019-09-30*6, en una escala del 1 al 7*1.66*-0.12**30110.59*1*[]*448000*false*14.8729*0.32*0.0*0.32*0.03*1.49*14.37*0.39*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**4438470.96*5814*[]*62904000*false*14.1725*0.87*0.0*0.87*0.05*3.09*13.36*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**1537857.71*153*[]*22237000*false*14.4599*0.62*0.0*0.62*0.05*3.22*13.36*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**317052.29*2*[]*4668000*false*14.7244*0.4*0.0*0.4*0.05*3.33*13.36*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**8197399.71*11078*[]*118849000*false*14.4984*0.35*0.0*0.35*0.05*3.36*13.36*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**138304.01*66*[]*2009000*false*14.5285*0.74*0.0*0.74*0.05*3.15*13.36*0.41*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*1.53*-0.21**80179.9*2*[]*1175000*false*14.6543*0.62*0.0*0.62*0.05*3.22*13.36*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**4689358.03*6005*[]*64470000*false*13.7482*0.43*0.0*0.43*0.02*11.29*13.48*0.46*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**1689763.64*166*[]*23673000*false*14.0095*0.31*0.0*0.31*0.02*11.43*13.48*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**317052.29*2*[]*4518000*false*14.2498*0.2*0.0*0.2*0.02*11.55*13.48*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**8698124.96*11695*[]*122014000*false*14.0276*0.17*0.0*0.17*0.02*11.58*13.48*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**132521.22*64*[]*1867000*false*14.0848*0.37*0.0*0.37*0.02*11.36*13.48*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.26*-0.29**80179.9*2*[]*1138000*false*14.1979*0.31*0.0*0.31*0.02*11.43*13.48*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**3434765.15*5049*[]*45133000*false*13.14*0.44*0.0*0.44*0.03*-0.3*27.11*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**1261155.15*116*[]*17014000*false*13.4908*0.31*0.0*0.31*0.03*-0.18*27.11*0.35*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**488463.19*4*[]*6748000*false*13.8152*0.2*0.0*0.2*0.03*-0.07*27.11*0.24*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**4128396.58*8567*[]*56230000*false*13.6202*0.18*0.0*0.18*0.03*-0.04*27.11*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**105824.43*51*[]*1430000*false*13.5123*0.38*0.0*0.38*0.03*-0.24*27.11*0.41*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.79*-0.26**30110.59*1*[]*412000*false*13.6722*0.31*0.0*0.31*0.03*-0.18*27.11*0.35*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**3552638.68*5120*[]*46824000*false*13.1801*0.87*0.0*0.87*0.05*16.55*26.65*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**1249831.54*119*[]*16891000*false*13.5149*0.62*0.0*0.62*0.05*16.7*26.65*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**488463.19*4*[]*6753000*false*13.8243*0.4*0.0*0.4*0.05*16.83*26.65*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**4316813.18*8823*[]*58820000*false*13.6257*0.35*0.0*0.35*0.05*16.86*26.65*0.21*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**113214.84*51*[]*1534000*false*13.545*0.75*0.0*0.75*0.05*16.62*26.65*0.41*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*3.45*-0.21**30110.59*1*[]*412000*false*13.6966*0.62*0.0*0.62*0.05*16.7*26.65*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**3600421.88*5180*[]*40715000*false*11.3085*0.43*0.0*0.43*0.02*-24.68*23.46*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**1260532.73*121*[]*14599000*false*11.5814*0.31*0.0*0.31*0.02*-24.59*23.46*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**388749.01*3*[]*4600000*false*11.8332*0.2*0.0*0.2*0.02*-24.51*23.46*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**5950010.84*8934*[]*69379000*false*11.6604*0.17*0.0*0.17*0.02*-24.49*23.46*0.2*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**120416.32*54*[]*1399000*false*11.6144*0.37*0.0*0.37*0.02*-24.64*23.46*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.13**30110.59*1*[]*353000*false*11.7371*0.31*0.0*0.31*0.02*-24.59*23.46*0.34*True
