fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 1 2017*2017-01-01*2017-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**21483731.41*471*0.0*266547465*false*12.4069*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 1 2017*2017-01-01*2017-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**15282535.28*8268*0.0*186093752*false*12.1769*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Semester 1 2017*2017-01-01*2017-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**1165611.76*16*0.0*14227824*false*12.2063*0.1*0.0*0.1*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 1 2017*2017-01-01*2017-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**0.0*1*0.0*2*false*12.2178*0.07*0.0*0.07*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 1 2017*2017-01-01*2017-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**24748387.85*591*0.0*307115591*false*12.4095*0.06*0.0*0.06*0.01*-0.01*0.03*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 1 2017*2017-01-01*2017-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**17280773.11*8992*0.0*210653478*false*12.19*0.15*0.0*0.15*0.01*-0.09*0.03*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 1 2017*2017-01-01*2017-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**6400833.28*54*0.0*78137058*false*12.2073*0.05*0.0*0.05*0.01*0.0*0.03*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 1 2017*2017-01-01*2017-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.25**0.52*1*0.0*1*false*0.0*0.04*0.0*0.04*0.01*0.01*0.03*0.05*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 2 2018*2018-07-01*2018-12-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*-0.01**12767898.82*249*0.0*157629623*false*12.3458*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 2 2018*2018-07-01*2018-12-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*-0.01**5838834.89*5222*0.0*70376851*false*12.0532*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Semester 2 2018*2018-07-01*2018-12-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*-0.01**642314.7*10*0.0*7807511*false*12.1553*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 2 2018*2018-07-01*2018-12-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*-0.01**6968894.79*1*0.0*84924672*false*12.1862*0.05*0.0*0.05*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 3 2018*2018-07-01*2018-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.07**13434207.44*261*0.0*166041544*false*12.3596*0.06*0.0*0.06*0.01*-0.06*0.05*0.08*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 3 2018*2018-07-01*2018-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.07**6146736.35*5437*0.0*74236530*false*12.0774*0.15*0.0*0.15*0.01*-0.15*0.05*0.17*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 3 2018*2018-07-01*2018-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.07**2356125.88*22*0.0*28667830*false*12.1674*0.05*0.0*0.05*0.01*-0.05*0.05*0.08*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 3 2018*2018-07-01*2018-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.07**6968894.79*1*0.0*84987682*false*12.1953*0.02*0.0*0.02*0.01*-0.01*0.05*0.05*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 1 2018*2018-01-01*2018-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.02**20015282.62*268*0.0*247525155*false*12.3668*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 1 2018*2018-01-01*2018-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.02**6543845.13*5744*0.0*79148398*false*12.0951*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Semester 1 2018*2018-01-01*2018-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.02**3102494.71*23*0.0*37766398*false*12.1729*0.1*0.0*0.1*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 1 2018*2018-01-01*2018-06-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*0.02**0.0*0*0.0*0*false*0.0*0.05*0.0*0.05*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 1 2018*2018-01-01*2018-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.02**19373789.57*292*0.0*239831879*false*12.3792*0.06*0.0*0.06*0.01*-0.09*0.04*0.08*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 1 2018*2018-01-01*2018-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.02**7078696.98*6110*0.0*85778042*false*12.1178*0.15*0.0*0.15*0.01*-0.17*0.04*0.17*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 1 2018*2018-01-01*2018-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.02**2303172.6*20*0.0*28060899*false*12.1836*0.05*0.0*0.05*0.01*-0.07*0.04*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 1 2018*2018-01-01*2018-03-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.02**0.0*0*0.0*0*false*0.0*0.02*0.0*0.02*0.01*-0.05*0.04*0.04*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 2 2019*2019-07-01*2019-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.34**7919697.42*197*0.0*97462166*false*12.3063*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 2 2019*2019-07-01*2019-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.34**5310050.96*5952*0.0*63575740*false*11.9727*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*D*84564624*Semester 2 2019*2019-07-01*2019-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.34**40262.09*2*0.0*488076*false*12.1225*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 2 2019*2019-07-01*2019-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.34**6968894.79*1*0.0*84780184*false*12.1655*0.05*0.0*0.05*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 3 2019*2019-07-01*2019-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*0.0**7217921.56*187*0.0*88908643*false*12.3178*0.06*0.0*0.06*0.01*-0.07*0.0*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 3 2019*2019-07-01*2019-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*0.0**4944330.86*4622*0.0*59304503*false*11.9944*0.15*0.0*0.15*0.01*-0.16*0.0*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 3 2019*2019-07-01*2019-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*0.0**136258.21*4*0.0*1653115*false*12.1322*0.05*0.0*0.05*0.01*-0.06*0.0*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 3 2019*2019-07-01*2019-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*0.0**6968894.79*1*0.0*84827085*false*12.1722*0.03*0.0*0.03*0.01*-0.03*0.0*0.04*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 1 2019*2019-01-01*2019-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.25**9902921.36*209*0.0*122069890*false*12.3267*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 1 2019*2019-01-01*2019-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.25**5236382.95*4815*0.0*62908318*false*12.0137*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Semester 1 2019*2019-01-01*2019-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.25**198056.14*4*0.0*2404294*false*12.1395*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 1 2019*2019-01-01*2019-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.25**6968894.79*1*0.0*84856231*false*12.1764*0.05*0.0*0.05*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 1 2019*2019-01-01*2019-03-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*0.0**11431280.27*232*0.0*141018663*false*12.3362*0.06*0.0*0.06*0.01*-0.08*0.0*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 1 2019*2019-01-01*2019-03-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*0.0**5567168.6*5022*0.0*66992551*false*12.0335*0.15*0.0*0.15*0.01*-0.16*0.0*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 1 2019*2019-01-01*2019-03-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*0.0**198056.14*4*0.0*2405858*false*12.1474*0.05*0.0*0.05*0.01*-0.07*0.0*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 1 2019*2019-01-01*2019-03-31*3389*imantiaclientes@imantia.com*BBB*1, de una escala del 1 al 7*0.0*0.0**6968894.79*1*0.0*84890252*false*12.1813*0.02*0.0*0.02*0.01*-0.04*0.0*0.04*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 2 2020*2020-07-01*2020-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.35**4761600.97*147*0.0*58325059*false*12.249*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 2 2020*2020-07-01*2020-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.35**4552512.84*5190*0.0*54062802*false*11.8754*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*D*84564624*Semester 2 2020*2020-07-01*2020-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.35**15687.73*1*0.0*189381*false*12.0719*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 2 2020*2020-07-01*2020-12-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.35**6968894.79*1*0.0*84512411*false*12.1271*0.05*0.0*0.05*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 3 2020*2020-07-01*2020-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.32**5425489.26*154*0.0*66538816*false*12.2641*0.06*0.0*0.06*0.01*-0.11*0.0*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 3 2020*2020-07-01*2020-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.32**4728059.31*5388*0.0*56266040*false*11.9005*0.15*0.0*0.15*0.01*-0.2*0.0*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*D*84564624*Trimester 3 2020*2020-07-01*2020-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.32**15687.73*1*0.0*189591*false*12.0853*0.05*0.0*0.05*0.01*-0.1*0.0*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 3 2020*2020-07-01*2020-09-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.32**6968894.79*1*0.0*84584487*false*12.1374*0.03*0.0*0.03*0.01*-0.07*0.0*0.03*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 1 2020*2020-01-01*2020-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.49**5556981.01*162*0.0*68226871*false*12.2777*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 1 2020*2020-01-01*2020-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.49**4890452.67*5543*0.0*58314286*false*11.9241*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*D*84564624*Semester 1 2020*2020-01-01*2020-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.49**15687.73*1*0.0*189778*false*12.0972*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 1 2020*2020-01-01*2020-06-30*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.49**6968894.79*1*0.0*84646176*false*12.1463*0.05*0.0*0.05*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 1 2020*2020-01-01*2020-03-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.51**5834844.38*180*0.0*71721807*false*12.292*0.06*0.0*0.06*0.01*-0.12*0.0*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 1 2020*2020-01-01*2020-03-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.51**4971830.93*5612*0.0*59405355*false*11.9484*0.15*0.0*0.15*0.01*-0.2*0.0*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*D*84564624*Trimester 1 2020*2020-01-01*2020-03-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.51**15687.73*1*0.0*189976*false*12.1098*0.05*0.0*0.05*0.01*-0.1*0.0*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 1 2020*2020-01-01*2020-03-31*3389*imantiaclientes@imantia.com*BBB+*1, de una escala del 1 al 7*0.0*-0.51**6968894.79*1*0.0*84713139*false*12.1559*0.02*0.0*0.02*0.01*-0.08*0.0*0.03*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
